time	name	mols_cen	mols_sur	mols_outer	insize	outsize	a	b	c	molincell	Reorg(eV)
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	0	3	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	0	4	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	0	4	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	0	5	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	0	5	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	0	6	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	0	6	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	1	0	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	1	0	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	1	1	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	1	1	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	1	2	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	1	2	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	1	3	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	1	3	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	1	4	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	1	4	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	1	5	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	1	5	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	1	6	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	1	6	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	2	0	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	2	0	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	2	1	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	2	1	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	2	2	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	2	2	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	2	3	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	2	3	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	2	4	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	2	4	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	2	5	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	2	5	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	2	6	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	2	6	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	3	0	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	3	0	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	3	1	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	3	1	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	3	2	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	3	2	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	3	3	0	1.71500256352
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	3	3	1	2.10899412247
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	3	4	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	3	4	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	3	5	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	3	5	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	3	6	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	3	6	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	4	0	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	4	0	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	4	1	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	4	1	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	4	2	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	4	2	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	4	3	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	4	3	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	4	4	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	4	4	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	4	5	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	4	5	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	4	6	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	4	6	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	5	0	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	5	0	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	5	1	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	5	1	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	5	2	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	5	2	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	5	3	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	5	3	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	5	4	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	5	4	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	5	5	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	5	5	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	5	6	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	5	6	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	6	0	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	6	0	1	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	6	1	0	[]
Sat, 21 Jun 2014 00:26:45 +0000	Pc_cation_neut_inner3_outer0	['sp_Pc_mola_cation.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	['sp_Pc_mola_neut.xyz', 'sp_Pc_molb_neut.xyz']	3	0	0	6	1	1	[]
